,X,Y,taxon,date,abundance,value,ID,old_ID,variable
1273,648585,9885921,Baetidae,nan,0,183.2,106,54,Conductivity
1274,648585,9885921,Baetidae,nan,0,7.52,106,54,pH
1275,648585,9885921,Baetidae,nan,0,1.26,106,54,Chlorophyll
1276,648585,9885921,Baetidae,nan,0,2.57,106,54,Cl-
1277,648585,9885921,Baetidae,nan,0,6.17,106,54,DO
1278,648585,9885921,Baetidae,nan,0,0.83,106,54,Turbidity
1279,648585,9885921,Baetidae,nan,0,12.4,106,54,COD
1280,648585,9885921,Baetidae,nan,0,0.23,106,54,NO3--N
1281,648585,9885921,Baetidae,nan,0,0.1,106,54,NH4+-N
1282,648585,9885921,Baetidae,nan,0,0.5,106,54,velocity
1283,648585,9885921,Baetidae,nan,0,32,106,54,Elevation
1284,685621,9822847,Baetidae,nan,0,24.92,107,12,Temperature
1285,685621,9822847,Baetidae,nan,0,79,107,12,Conductivity
1286,685621,9822847,Baetidae,nan,0,7.58,107,12,pH
1287,685621,9822847,Baetidae,nan,0,0.9,107,12,Chlorophyll
1288,685621,9822847,Baetidae,nan,0,1.98,107,12,Cl-
1289,685621,9822847,Baetidae,nan,0,8.19,107,12,DO
1290,685621,9822847,Baetidae,nan,0,3.37,107,12,Turbidity
1291,685621,9822847,Baetidae,nan,0,6.88,107,12,COD
1292,685621,9822847,Baetidae,nan,0,0.23,107,12,NO3--N
1293,685621,9822847,Baetidae,nan,0,0.04,107,12,NH4+-N
1294,685621,9822847,Baetidae,nan,0,0.3,107,12,velocity
1295,685621,9822847,Baetidae,nan,0,138,107,12,Elevation
1296,585663,9831265,Baetidae,nan,0,29.07,108,24,Temperature
1297,585663,9831265,Baetidae,nan,0,504,108,24,Conductivity
1298,585663,9831265,Baetidae,nan,0,7.93,108,24,pH
1299,585663,9831265,Baetidae,nan,0,3.18,108,24,Chlorophyll
1300,585663,9831265,Baetidae,nan,0,4.58,108,24,Cl-
1301,585663,9831265,Baetidae,nan,0,6.57,108,24,DO
1302,585663,9831265,Baetidae,nan,0,4.54,108,24,Turbidity
1303,585663,9831265,Baetidae,nan,0,11.4,108,24,COD
1304,585663,9831265,Baetidae,nan,0,0.31,108,24,NO3--N
1305,585663,9831265,Baetidae,nan,0,0.06,108,24,NH4+-N
1306,585663,9831265,Baetidae,nan,0,0.4,108,24,velocity
1307,585663,9831265,Baetidae,nan,0,63,108,24,Elevation
1308,639139,9901583,Baetidae,nan,0,27.79,109,87,Temperature
1309,639139,9901583,Baetidae,nan,0,85,109,87,Conductivity
1310,639139,9901583,Baetidae,nan,0,7.09,109,87,pH
1311,639139,9901583,Baetidae,nan,0,4.7,109,87,Chlorophyll
1312,639139,9901583,Baetidae,nan,0,2.02,109,87,Cl-
1313,639139,9901583,Baetidae,nan,0,6.28,109,87,DO
1314,639139,9901583,Baetidae,nan,0,2.07,109,87,Turbidity
1315,639139,9901583,Baetidae,nan,0,13.9,109,87,COD
1316,639139,9901583,Baetidae,nan,0,0.23,109,87,NO3--N
1317,639139,9901583,Baetidae,nan,0,0.22,109,87,NH4+-N
1318,639139,9901583,Baetidae,nan,0,0,109,87,velocity
1319,639139,9901583,Baetidae,nan,0,84,109,87,Elevation
1320,677242,9944586,Baetidae,nan,0,22.62,110,105,Temperature
1321,677242,9944586,Baetidae,nan,0,120,110,105,Conductivity
1322,677242,9944586,Baetidae,nan,0,7.66,110,105,pH
1323,677242,9944586,Baetidae,nan,0,2.5,110,105,Chlorophyll
1324,677242,9944586,Baetidae,nan,0,1.04,110,105,Cl-
1325,677242,9944586,Baetidae,nan,0,7.63,110,105,DO
1326,677242,9944586,Baetidae,nan,0,2.58,110,105,Turbidity
1327,677242,9944586,Baetidae,nan,0,7.22,110,105,COD
1328,677242,9944586,Baetidae,nan,0,0.8,110,105,NO3--N
1329,677242,9944586,Baetidae,nan,0,0.09,110,105,NH4+-N
1330,677242,9944586,Baetidae,nan,0,0.2,110,105,velocity
1331,677242,9944586,Baetidae,nan,0,160,110,105,Elevation
1332,670892,9886421,Baetidae,nan,0,26.2,111,64,Temperature
1333,670892,9886421,Baetidae,nan,0,200,111,64,Conductivity
1334,670892,9886421,Baetidae,nan,0,7.2,111,64,pH
1335,670892,9886421,Baetidae,nan,0,2.95,111,64,Chlorophyll
1336,670892,9886421,Baetidae,nan,0,9.13,111,64,Cl-
1337,670892,9886421,Baetidae,nan,0,5.74,111,64,DO
1338,670892,9886421,Baetidae,nan,0,6.18,111,64,Turbidity
1339,670892,9886421,Baetidae,nan,0,48.8,111,64,COD
1340,670892,9886421,Baetidae,nan,0,0.57,111,64,NO3--N
1341,670892,9886421,Baetidae,nan,0,1.89,111,64,NH4+-N
1342,670892,9886421,Baetidae,nan,0,0.25,111,64,velocity
1343,670892,9886421,Baetidae,nan,0,55,111,64,Elevation
1344,626510,9792974,Baetidae,nan,0,28.42,112,8,Temperature
1345,626510,9792974,Baetidae,nan,0,139.33,112,8,Conductivity
1346,626510,9792974,Baetidae,nan,0,8.19,112,8,pH
1347,626510,9792974,Baetidae,nan,0,10.07,112,8,Chlorophyll
1348,626510,9792974,Baetidae,nan,0,3.48,112,8,Cl-
1349,626510,9792974,Baetidae,nan,0,8.7,112,8,DO
1350,626510,9792974,Baetidae,nan,0,7.9,112,8,Turbidity
1351,626510,9792974,Baetidae,nan,0,25,112,8,COD
1352,626510,9792974,Baetidae,nan,0,0.23,112,8,NO3--N
1353,626510,9792974,Baetidae,nan,0,0.1,112,8,NH4+-N
1354,626510,9792974,Baetidae,nan,0,0.05,112,8,velocity
1355,626510,9792974,Baetidae,nan,0,3,112,8,Elevation
1356,586780,9803668,Baetidae,nan,0,32.61,113,56,Temperature
1357,586780,9803668,Baetidae,nan,0,594,113,56,Conductivity
1358,586780,9803668,Baetidae,nan,0,8.37,113,56,pH
1359,586780,9803668,Baetidae,nan,0,2.3,113,56,Chlorophyll
1360,586780,9803668,Baetidae,nan,0,5.87,113,56,Cl-
1361,586780,9803668,Baetidae,nan,0,8.65,113,56,DO
1362,586780,9803668,Baetidae,nan,0,1.5,113,56,Turbidity
1363,586780,9803668,Baetidae,nan,0,12.9,113,56,COD
1364,586780,9803668,Baetidae,nan,0,0.23,113,56,NO3--N
1365,586780,9803668,Baetidae,nan,0,0.02,113,56,NH4+-N
1366,586780,9803668,Baetidae,nan,0,0.1,113,56,velocity
1367,586780,9803668,Baetidae,nan,0,64,113,56,Elevation
1368,584703,9819470,Baetidae,nan,0,34,114,21,Temperature
1369,584703,9819470,Baetidae,nan,0,755.67,114,21,Conductivity
1370,584703,9819470,Baetidae,nan,0,8.3,114,21,pH
1371,584703,9819470,Baetidae,nan,0,3.27,114,21,Chlorophyll
1372,584703,9819470,Baetidae,nan,0,2.1,114,21,Cl-
1373,584703,9819470,Baetidae,nan,0,7.86,114,21,DO
1374,584703,9819470,Baetidae,nan,0,1.4,114,21,Turbidity
1375,584703,9819470,Baetidae,nan,0,5,114,21,COD
1376,584703,9819470,Baetidae,nan,0,0.23,114,21,NO3--N
1377,584703,9819470,Baetidae,nan,0,0.04,114,21,NH4+-N
1378,584703,9819470,Baetidae,nan,0,0.4,114,21,velocity
1379,584703,9819470,Baetidae,nan,0,63,114,21,Elevation
1380,687544,9932384,Baetidae,nan,0,24.16,115,3,Temperature
1381,687544,9932384,Baetidae,nan,0,82,115,3,Conductivity
1382,687544,9932384,Baetidae,nan,0,8.47,115,3,pH
1383,687544,9932384,Baetidae,nan,0,2.32,115,3,Chlorophyll
1384,687544,9932384,Baetidae,nan,0,1.55,115,3,Cl-
1385,687544,9932384,Baetidae,nan,0,8.77,115,3,DO
1386,687544,9932384,Baetidae,nan,0,1.86,115,3,Turbidity
1387,687544,9932384,Baetidae,nan,0,60,115,3,COD
1388,687544,9932384,Baetidae,nan,0,0.32,115,3,NO3--N
1389,687544,9932384,Baetidae,nan,0,0.04,115,3,NH4+-N
1390,687544,9932384,Baetidae,nan,0,0.2,115,3,velocity
1391,687544,9932384,Baetidae,nan,0,287,115,3,Elevation
1392,656713,9906694,Baetidae,nan,0,26.69,116,82,Temperature
1393,656713,9906694,Baetidae,nan,0,71,116,82,Conductivity
1394,656713,9906694,Baetidae,nan,0,7,116,82,pH
1395,656713,9906694,Baetidae,nan,0,7.62,116,82,Chlorophyll
1396,656713,9906694,Baetidae,nan,0,2.6,116,82,Cl-
1397,656713,9906694,Baetidae,nan,0,7.29,116,82,DO
1398,656713,9906694,Baetidae,nan,0,3.6,116,82,Turbidity
1399,656713,9906694,Baetidae,nan,0,,116,82,COD
1400,656713,9906694,Baetidae,nan,0,0.24,116,82,NO3--N
1401,656713,9906694,Baetidae,nan,0,0.02,116,82,NH4+-N
1402,656713,9906694,Baetidae,nan,0,0,116,82,velocity
1403,656713,9906694,Baetidae,nan,0,84,116,82,Elevation
1404,688888,9767770,Baetidae,nan,0,25.13,117,38,Temperature
1405,688888,9767770,Baetidae,nan,0,188.17,117,38,Conductivity
1406,688888,9767770,Baetidae,nan,0,7.96,117,38,pH
1407,688888,9767770,Baetidae,nan,0,1.18,117,38,Chlorophyll
1408,688888,9767770,Baetidae,nan,0,1.49,117,38,Cl-
1409,688888,9767770,Baetidae,nan,0,7.98,117,38,DO
1410,688888,9767770,Baetidae,nan,0,0.9,117,38,Turbidity
1411,688888,9767770,Baetidae,nan,0,20.2,117,38,COD
1412,688888,9767770,Baetidae,nan,0,2,117,38,NO3--N
1413,688888,9767770,Baetidae,nan,0,0.015,117,38,NH4+-N
1414,688888,9767770,Baetidae,nan,0,0.3,117,38,velocity
1415,688888,9767770,Baetidae,nan,0,88,117,38,Elevation
1416,677318,9932164,Baetidae,nan,0,26.46,118,0,Temperature
1417,677318,9932164,Baetidae,nan,0,142,118,0,Conductivity
1418,677318,9932164,Baetidae,nan,0,7.2,118,0,pH
1419,677318,9932164,Baetidae,nan,0,29.73,118,0,Chlorophyll
1420,677318,9932164,Baetidae,nan,0,8.63,118,0,Cl-
1421,677318,9932164,Baetidae,nan,0,5.91,118,0,DO
1422,677318,9932164,Baetidae,nan,0,6.08,118,0,Turbidity
1423,677318,9932164,Baetidae,nan,0,12.1,118,0,COD
1424,677318,9932164,Baetidae,nan,0,0.5,118,0,NO3--N
1425,677318,9932164,Baetidae,nan,0,0.47,118,0,NH4+-N
1426,677318,9932164,Baetidae,nan,0,0,118,0,velocity
1427,677318,9932164,Baetidae,nan,0,162,118,0,Elevation
1428,685621,9822847,Baetidae,nan,0,24.92,119,12,Temperature
1429,685621,9822847,Baetidae,nan,0,79,119,12,Conductivity
1430,685621,9822847,Baetidae,nan,0,7.58,119,12,pH
1431,685621,9822847,Baetidae,nan,0,0.9,119,12,Chlorophyll
1432,685621,9822847,Baetidae,nan,0,1.98,119,12,Cl-
1433,685621,9822847,Baetidae,nan,0,8.19,119,12,DO
1434,685621,9822847,Baetidae,nan,0,3.37,119,12,Turbidity
1435,685621,9822847,Baetidae,nan,0,6.88,119,12,COD
1436,685621,9822847,Baetidae,nan,0,0.23,119,12,NO3--N
1437,685621,9822847,Baetidae,nan,0,0.04,119,12,NH4+-N
1438,685621,9822847,Baetidae,nan,0,0.3,119,12,velocity
1439,685621,9822847,Baetidae,nan,0,138,119,12,Elevation
