ID,X,Y,EQRclass,type,taxon,abundance,variable,value
US2/10,677930,9944938,3,1,Baetidae,0,Total P,0.5
US2/10,677930,9944938,3,1,Baetidae,0,NO3--N,0.23
US2/10,677930,9944938,3,1,Baetidae,0,NO2--N,0.015
US2/10,677930,9944938,3,1,Baetidae,0,NH4+-N,0.13
US2/10,677930,9944938,3,1,Baetidae,0,Type of watercourse,1
US2/10,677930,9944938,3,1,Baetidae,0,Forest,1
US2/10,677930,9944938,3,1,Baetidae,0,arable,0
US2/10,677930,9944938,3,1,Baetidae,0,residential,0
US2/10,677930,9944938,3,1,Baetidae,0,orchard,0
US2/10,677930,9944938,3,1,Baetidae,0,Main land use (field protocol),1
US2/10,677930,9944938,3,1,Baetidae,0,Shading,5
US2/10,677930,9944938,3,1,Baetidae,0,Abundance of macrophytes,1
US2/10,677930,9944938,3,1,Baetidae,0,Submerged aquatic macrophytes,0
US2/10,677930,9944938,3,1,Baetidae,0,Emerged aquatic macrophytes,0
US2/10,677930,9944938,3,1,Baetidae,0,Floating aquatic macrophytes,2
US2/10,677930,9944938,3,1,Baetidae,0,Main macrophytes,3
US2/10,677930,9944938,3,1,Baetidae,0,Water hyacinth,1
US2/10,677930,9944938,3,1,Baetidae,0,Valley form,5
US2/10,677930,9944938,3,1,Baetidae,0,Channel form,4
US2/10,677930,9944938,3,1,Baetidae,0,Variation in width,1
US2/10,677930,9944938,3,1,Baetidae,0,Floodplain width,17
US2/10,677930,9944938,3,1,Baetidae,0,Flood prone area width,15
US2/10,677930,9944938,3,1,Baetidae,0,Average stream width,11
US2/10,677930,9944938,3,1,Baetidae,0,erosion,0
US2/10,677930,9944938,3,1,Baetidae,0,curvature erosion,0
US2/10,677930,9944938,3,1,Baetidae,0,Width-erosion,0
US2/10,677930,9944938,3,1,Baetidae,0,Profile of the bank,2
US2/10,677930,9944938,3,1,Baetidae,0,Mean depth water body,0.45
US2/10,677930,9944938,3,1,Baetidae,0,Maximum depth water body,0.7
US2/10,677930,9944938,3,1,Baetidae,0,Variation in flow,0
US2/10,677930,9944938,3,1,Baetidae,0,Sludge layer,2
US2/10,677930,9944938,3,1,Baetidae,0,twigs,0
US2/10,677930,9944938,3,1,Baetidae,0,branch,0
US2/10,677930,9944938,3,1,Baetidae,0,logs,1
US2/10,677930,9944938,3,1,Baetidae,0,velocity,0.05
US2/10,677930,9944938,3,1,Baetidae,0,Pool/Riffle class,2
US2/10,677930,9944938,3,1,Baetidae,0,Bank Shape,2
US2/10,677930,9944938,3,1,Baetidae,0,Bank Slope,1
US2/10,677930,9944938,3,1,Baetidae,0,Bed Compaction,2
US2/10,677930,9944938,3,1,Baetidae,0,Sediment Matrix,5
US2/10,677930,9944938,3,1,Baetidae,0,Sediment Angularity,5
US2/10,677930,9944938,3,1,Baetidae,0,Boulder,0
US2/10,677930,9944938,3,1,Baetidae,0,Cobble,1
US2/10,677930,9944938,3,1,Baetidae,0,Gravel,4
US2/10,677930,9944938,3,1,Baetidae,0,Sand,0
US2/10,677930,9944938,3,1,Baetidae,0,Silt-clay,
US2/10,677930,9944938,3,1,Baetidae,0,Main Sediment Type,3
US2/10,677930,9944938,3,1,Baetidae,0,Landuse (Google),2
US2/10,677930,9944938,3,1,Baetidae,0,Elevation,158
US3/10,677242,9944586,4,1,Baetidae,0,Temperature,22.62
US3/10,677242,9944586,4,1,Baetidae,0,Conductivity,120
US3/10,677242,9944586,4,1,Baetidae,0,TDS,0.08
US3/10,677242,9944586,4,1,Baetidae,0,pH,7.66
US3/10,677242,9944586,4,1,Baetidae,0,Chlorophyll,2.5
US3/10,677242,9944586,4,1,Baetidae,0,Cl-,1.04
US3/10,677242,9944586,4,1,Baetidae,0,DO,7.63
US3/10,677242,9944586,4,1,Baetidae,0,DO Sat,88.23
US3/10,677242,9944586,4,1,Baetidae,0,Turbidity,2.58
US3/10,677242,9944586,4,1,Baetidae,0,COD,7.22
US3/10,677242,9944586,4,1,Baetidae,0,Total N,1
US3/10,677242,9944586,4,1,Baetidae,0,Total P,0.5
US3/10,677242,9944586,4,1,Baetidae,0,NO3--N,0.8
US3/10,677242,9944586,4,1,Baetidae,0,NO2--N,0.015
US3/10,677242,9944586,4,1,Baetidae,0,NH4+-N,0.09
US3/10,677242,9944586,4,1,Baetidae,0,Type of watercourse,1
US3/10,677242,9944586,4,1,Baetidae,0,Forest,1
US3/10,677242,9944586,4,1,Baetidae,0,arable,0
US3/10,677242,9944586,4,1,Baetidae,0,residential,0
US3/10,677242,9944586,4,1,Baetidae,0,orchard,0
US3/10,677242,9944586,4,1,Baetidae,0,Main land use (field protocol),1
US3/10,677242,9944586,4,1,Baetidae,0,Shading,6
US3/10,677242,9944586,4,1,Baetidae,0,Abundance of macrophytes,0
US3/10,677242,9944586,4,1,Baetidae,0,Submerged aquatic macrophytes,0
US3/10,677242,9944586,4,1,Baetidae,0,Emerged aquatic macrophytes,0
US3/10,677242,9944586,4,1,Baetidae,0,Floating aquatic macrophytes,0
US3/10,677242,9944586,4,1,Baetidae,0,Main macrophytes,0
US3/10,677242,9944586,4,1,Baetidae,0,Water hyacinth,0
US3/10,677242,9944586,4,1,Baetidae,0,Valley form,6
US3/10,677242,9944586,4,1,Baetidae,0,Channel form,5
US3/10,677242,9944586,4,1,Baetidae,0,Variation in width,1
US3/10,677242,9944586,4,1,Baetidae,0,Floodplain width,12
US3/10,677242,9944586,4,1,Baetidae,0,Flood prone area width,8
US3/10,677242,9944586,4,1,Baetidae,0,Average stream width,5
US3/10,677242,9944586,4,1,Baetidae,0,erosion,0
US3/10,677242,9944586,4,1,Baetidae,0,curvature erosion,0
US3/10,677242,9944586,4,1,Baetidae,0,Width-erosion,0
US3/10,677242,9944586,4,1,Baetidae,0,Profile of the bank,3
US3/10,677242,9944586,4,1,Baetidae,0,Mean depth water body,0.4
US3/10,677242,9944586,4,1,Baetidae,0,Maximum depth water body,0.5
US3/10,677242,9944586,4,1,Baetidae,0,Variation in flow,2
US3/10,677242,9944586,4,1,Baetidae,0,Sludge layer,1
US3/10,677242,9944586,4,1,Baetidae,0,twigs,0
US3/10,677242,9944586,4,1,Baetidae,0,branch,1
US3/10,677242,9944586,4,1,Baetidae,0,logs,0
US3/10,677242,9944586,4,1,Baetidae,0,velocity,0.2
US3/10,677242,9944586,4,1,Baetidae,0,Pool/Riffle class,3
US3/10,677242,9944586,4,1,Baetidae,0,Bank Shape,3
US3/10,677242,9944586,4,1,Baetidae,0,Bank Slope,4
US3/10,677242,9944586,4,1,Baetidae,0,Bed Compaction,2
US3/10,677242,9944586,4,1,Baetidae,0,Sediment Matrix,4
US3/10,677242,9944586,4,1,Baetidae,0,Sediment Angularity,5
US3/10,677242,9944586,4,1,Baetidae,0,Boulder,0
US3/10,677242,9944586,4,1,Baetidae,0,Cobble,1
US3/10,677242,9944586,4,1,Baetidae,0,Gravel,4
US3/10,677242,9944586,4,1,Baetidae,0,Sand,0
US3/10,677242,9944586,4,1,Baetidae,0,Silt-clay,
US3/10,677242,9944586,4,1,Baetidae,0,Main Sediment Type,3
US3/10,677242,9944586,4,1,Baetidae,0,Landuse (Google),1
US3/10,677242,9944586,4,1,Baetidae,0,Elevation,160
US4/10,673369,9944638,2,1,Baetidae,2,Temperature,23.73
US4/10,673369,9944638,2,1,Baetidae,2,Conductivity,113
US4/10,673369,9944638,2,1,Baetidae,2,TDS,0.07
US4/10,673369,9944638,2,1,Baetidae,2,pH,7.54
US4/10,673369,9944638,2,1,Baetidae,2,Chlorophyll,2.74
US4/10,673369,9944638,2,1,Baetidae,2,Cl-,2.21
US4/10,673369,9944638,2,1,Baetidae,2,DO,7.27
US4/10,673369,9944638,2,1,Baetidae,2,DO Sat,85.88
US4/10,673369,9944638,2,1,Baetidae,2,Turbidity,1.95
US4/10,673369,9944638,2,1,Baetidae,2,COD,7.86
US4/10,673369,9944638,2,1,Baetidae,2,Total N,1
US4/10,673369,9944638,2,1,Baetidae,2,Total P,0.5
US4/10,673369,9944638,2,1,Baetidae,2,NO3--N,0.4
US4/10,673369,9944638,2,1,Baetidae,2,NO2--N,0.015
US4/10,673369,9944638,2,1,Baetidae,2,NH4+-N,0.1
US4/10,673369,9944638,2,1,Baetidae,2,Type of watercourse,1
US4/10,673369,9944638,2,1,Baetidae,2,Forest,1
US4/10,673369,9944638,2,1,Baetidae,2,arable,0
US4/10,673369,9944638,2,1,Baetidae,2,residential,0
US4/10,673369,9944638,2,1,Baetidae,2,orchard,0
US4/10,673369,9944638,2,1,Baetidae,2,Main land use (field protocol),1
US4/10,673369,9944638,2,1,Baetidae,2,Shading,5
US4/10,673369,9944638,2,1,Baetidae,2,Abundance of macrophytes,0
US4/10,673369,9944638,2,1,Baetidae,2,Submerged aquatic macrophytes,0
US4/10,673369,9944638,2,1,Baetidae,2,Emerged aquatic macrophytes,0
US4/10,673369,9944638,2,1,Baetidae,2,Floating aquatic macrophytes,0
US4/10,673369,9944638,2,1,Baetidae,2,Main macrophytes,0
US4/10,673369,9944638,2,1,Baetidae,2,Water hyacinth,0
US4/10,673369,9944638,2,1,Baetidae,2,Valley form,5
US4/10,673369,9944638,2,1,Baetidae,2,Channel form,5
US4/10,673369,9944638,2,1,Baetidae,2,Variation in width,4
US4/10,673369,9944638,2,1,Baetidae,2,Floodplain width,17
US4/10,673369,9944638,2,1,Baetidae,2,Flood prone area width,15
US4/10,673369,9944638,2,1,Baetidae,2,Average stream width,13
US4/10,673369,9944638,2,1,Baetidae,2,erosion,0
US4/10,673369,9944638,2,1,Baetidae,2,curvature erosion,0
US4/10,673369,9944638,2,1,Baetidae,2,Width-erosion,0
US4/10,673369,9944638,2,1,Baetidae,2,Profile of the bank,2
US4/10,673369,9944638,2,1,Baetidae,2,Mean depth water body,0.25
US4/10,673369,9944638,2,1,Baetidae,2,Maximum depth water body,0.3
US4/10,673369,9944638,2,1,Baetidae,2,Variation in flow,3
US4/10,673369,9944638,2,1,Baetidae,2,Sludge layer,0
US4/10,673369,9944638,2,1,Baetidae,2,twigs,1
US4/10,673369,9944638,2,1,Baetidae,2,branch,1
US4/10,673369,9944638,2,1,Baetidae,2,logs,1
US4/10,673369,9944638,2,1,Baetidae,2,velocity,0.6
US4/10,673369,9944638,2,1,Baetidae,2,Pool/Riffle class,3
US4/10,673369,9944638,2,1,Baetidae,2,Bank Shape,3
US4/10,673369,9944638,2,1,Baetidae,2,Bank Slope,2
US4/10,673369,9944638,2,1,Baetidae,2,Bed Compaction,3
US4/10,673369,9944638,2,1,Baetidae,2,Sediment Matrix,4
US4/10,673369,9944638,2,1,Baetidae,2,Sediment Angularity,5
US4/10,673369,9944638,2,1,Baetidae,2,Boulder,1
US4/10,673369,9944638,2,1,Baetidae,2,Cobble,2
US4/10,673369,9944638,2,1,Baetidae,2,Gravel,2
US4/10,673369,9944638,2,1,Baetidae,2,Sand,0
US4/10,673369,9944638,2,1,Baetidae,2,Silt-clay,
US4/10,673369,9944638,2,1,Baetidae,2,Main Sediment Type,3
US4/10,673369,9944638,2,1,Baetidae,2,Landuse (Google),3
US4/10,673369,9944638,2,1,Baetidae,2,Elevation,170
US5/10,671500,9945190,3,1,Baetidae,1,Temperature,24.23
US5/10,671500,9945190,3,1,Baetidae,1,Conductivity,145
US5/10,671500,9945190,3,1,Baetidae,1,TDS,0.1
US5/10,671500,9945190,3,1,Baetidae,1,pH,8.39
US5/10,671500,9945190,3,1,Baetidae,1,Chlorophyll,2.82
US5/10,671500,9945190,3,1,Baetidae,1,Cl-,9.83
US5/10,671500,9945190,3,1,Baetidae,1,DO,9.41
US5/10,671500,9945190,3,1,Baetidae,1,DO Sat,112.3
US5/10,671500,9945190,3,1,Baetidae,1,Turbidity,1.2
US5/10,671500,9945190,3,1,Baetidae,1,COD,12.3
US5/10,671500,9945190,3,1,Baetidae,1,Total N,1
US5/10,671500,9945190,3,1,Baetidae,1,Total P,0.5
US5/10,671500,9945190,3,1,Baetidae,1,NO3--N,0.25
US5/10,671500,9945190,3,1,Baetidae,1,NO2--N,0.015
US5/10,671500,9945190,3,1,Baetidae,1,NH4+-N,0.06
US5/10,671500,9945190,3,1,Baetidae,1,Type of watercourse,1
US5/10,671500,9945190,3,1,Baetidae,1,Forest,1
US5/10,671500,9945190,3,1,Baetidae,1,arable,0
US5/10,671500,9945190,3,1,Baetidae,1,residential,0
US5/10,671500,9945190,3,1,Baetidae,1,orchard,0
US5/10,671500,9945190,3,1,Baetidae,1,Main land use (field protocol),1
US5/10,671500,9945190,3,1,Baetidae,1,Shading,5
US5/10,671500,9945190,3,1,Baetidae,1,Abundance of macrophytes,0
US5/10,671500,9945190,3,1,Baetidae,1,Submerged aquatic macrophytes,0
US5/10,671500,9945190,3,1,Baetidae,1,Emerged aquatic macrophytes,0
US5/10,671500,9945190,3,1,Baetidae,1,Floating aquatic macrophytes,0
US5/10,671500,9945190,3,1,Baetidae,1,Main macrophytes,0
US5/10,671500,9945190,3,1,Baetidae,1,Water hyacinth,0
US5/10,671500,9945190,3,1,Baetidae,1,Valley form,4
US5/10,671500,9945190,3,1,Baetidae,1,Channel form,5
US5/10,671500,9945190,3,1,Baetidae,1,Variation in width,4
US5/10,671500,9945190,3,1,Baetidae,1,Floodplain width,35
US5/10,671500,9945190,3,1,Baetidae,1,Flood prone area width,32
US5/10,671500,9945190,3,1,Baetidae,1,Average stream width,17
US5/10,671500,9945190,3,1,Baetidae,1,erosion,0
US5/10,671500,9945190,3,1,Baetidae,1,curvature erosion,0
US5/10,671500,9945190,3,1,Baetidae,1,Width-erosion,0
US5/10,671500,9945190,3,1,Baetidae,1,Profile of the bank,2
US5/10,671500,9945190,3,1,Baetidae,1,Mean depth water body,0.52
US5/10,671500,9945190,3,1,Baetidae,1,Maximum depth water body,0.7
US5/10,671500,9945190,3,1,Baetidae,1,Variation in flow,3
US5/10,671500,9945190,3,1,Baetidae,1,Sludge layer,0
US5/10,671500,9945190,3,1,Baetidae,1,twigs,1
US5/10,671500,9945190,3,1,Baetidae,1,branch,1
US5/10,671500,9945190,3,1,Baetidae,1,logs,1
US5/10,671500,9945190,3,1,Baetidae,1,velocity,0.45
US5/10,671500,9945190,3,1,Baetidae,1,Pool/Riffle class,3
US5/10,671500,9945190,3,1,Baetidae,1,Bank Shape,3
US5/10,671500,9945190,3,1,Baetidae,1,Bank Slope,2
US5/10,671500,9945190,3,1,Baetidae,1,Bed Compaction,3
US5/10,671500,9945190,3,1,Baetidae,1,Sediment Matrix,2
US5/10,671500,9945190,3,1,Baetidae,1,Sediment Angularity,5
US5/10,671500,9945190,3,1,Baetidae,1,Boulder,1
US5/10,671500,9945190,3,1,Baetidae,1,Cobble,1
US5/10,671500,9945190,3,1,Baetidae,1,Gravel,2
US5/10,671500,9945190,3,1,Baetidae,1,Sand,1
US5/10,671500,9945190,3,1,Baetidae,1,Silt-clay,
US5/10,671500,9945190,3,1,Baetidae,1,Main Sediment Type,3
US5/10,671500,9945190,3,1,Baetidae,1,Landuse (Google),3
US5/10,671500,9945190,3,1,Baetidae,1,Elevation,177
US6/10,665284,9943741,3,1,Baetidae,2,Temperature,24.2
US6/10,665284,9943741,3,1,Baetidae,2,Conductivity,74
US6/10,665284,9943741,3,1,Baetidae,2,TDS,0.05
US6/10,665284,9943741,3,1,Baetidae,2,pH,7.42
US6/10,665284,9943741,3,1,Baetidae,2,Chlorophyll,2.82
US6/10,665284,9943741,3,1,Baetidae,2,Cl-,1.35
US6/10,665284,9943741,3,1,Baetidae,2,DO,7.95
US6/10,665284,9943741,3,1,Baetidae,2,DO Sat,94.72
US6/10,665284,9943741,3,1,Baetidae,2,Turbidity,3.58
US6/10,665284,9943741,3,1,Baetidae,2,COD,6.96
US6/10,665284,9943741,3,1,Baetidae,2,Total N,1.08
US6/10,665284,9943741,3,1,Baetidae,2,Total P,0.5
US6/10,665284,9943741,3,1,Baetidae,2,NO3--N,0.33
US6/10,665284,9943741,3,1,Baetidae,2,NO2--N,0.015
US6/10,665284,9943741,3,1,Baetidae,2,NH4+-N,0.09
US6/10,665284,9943741,3,1,Baetidae,2,Type of watercourse,1
US6/10,665284,9943741,3,1,Baetidae,2,Forest,1
US6/10,665284,9943741,3,1,Baetidae,2,arable,1
US6/10,665284,9943741,3,1,Baetidae,2,residential,0
US6/10,665284,9943741,3,1,Baetidae,2,orchard,0
US6/10,665284,9943741,3,1,Baetidae,2,Main land use (field protocol),2
US6/10,665284,9943741,3,1,Baetidae,2,Shading,5
US6/10,665284,9943741,3,1,Baetidae,2,Abundance of macrophytes,0
US6/10,665284,9943741,3,1,Baetidae,2,Submerged aquatic macrophytes,0
US6/10,665284,9943741,3,1,Baetidae,2,Emerged aquatic macrophytes,0
US6/10,665284,9943741,3,1,Baetidae,2,Floating aquatic macrophytes,0
US6/10,665284,9943741,3,1,Baetidae,2,Main macrophytes,0
US6/10,665284,9943741,3,1,Baetidae,2,Water hyacinth,0
US6/10,665284,9943741,3,1,Baetidae,2,Valley form,5
US6/10,665284,9943741,3,1,Baetidae,2,Channel form,4
US6/10,665284,9943741,3,1,Baetidae,2,Variation in width,4
US6/10,665284,9943741,3,1,Baetidae,2,Floodplain width,12
US6/10,665284,9943741,3,1,Baetidae,2,Flood prone area width,10
US6/10,665284,9943741,3,1,Baetidae,2,Average stream width,8
US6/10,665284,9943741,3,1,Baetidae,2,erosion,1
US6/10,665284,9943741,3,1,Baetidae,2,curvature erosion,0
US6/10,665284,9943741,3,1,Baetidae,2,Width-erosion,0
US6/10,665284,9943741,3,1,Baetidae,2,Profile of the bank,2
US6/10,665284,9943741,3,1,Baetidae,2,Mean depth water body,0.33
US6/10,665284,9943741,3,1,Baetidae,2,Maximum depth water body,0.45
US6/10,665284,9943741,3,1,Baetidae,2,Variation in flow,2
US6/10,665284,9943741,3,1,Baetidae,2,Sludge layer,1
US6/10,665284,9943741,3,1,Baetidae,2,twigs,1
US6/10,665284,9943741,3,1,Baetidae,2,branch,1
US6/10,665284,9943741,3,1,Baetidae,2,logs,1
US6/10,665284,9943741,3,1,Baetidae,2,velocity,0.09
US6/10,665284,9943741,3,1,Baetidae,2,Pool/Riffle class,3
US6/10,665284,9943741,3,1,Baetidae,2,Bank Shape,3
US6/10,665284,9943741,3,1,Baetidae,2,Bank Slope,3
US6/10,665284,9943741,3,1,Baetidae,2,Bed Compaction,2
US6/10,665284,9943741,3,1,Baetidae,2,Sediment Matrix,4
US6/10,665284,9943741,3,1,Baetidae,2,Sediment Angularity,5
US6/10,665284,9943741,3,1,Baetidae,2,Boulder,0
US6/10,665284,9943741,3,1,Baetidae,2,Cobble,1
US6/10,665284,9943741,3,1,Baetidae,2,Gravel,4
US6/10,665284,9943741,3,1,Baetidae,2,Sand,0
US6/10,665284,9943741,3,1,Baetidae,2,Silt-clay,
US6/10,665284,9943741,3,1,Baetidae,2,Main Sediment Type,3
US6/10,665284,9943741,3,1,Baetidae,2,Landuse (Google),2
US6/10,665284,9943741,3,1,Baetidae,2,Elevation,165
US7/10,662501,9946057,3,1,Baetidae,0,Temperature,25.03
US7/10,662501,9946057,3,1,Baetidae,0,Conductivity,71
US7/10,662501,9946057,3,1,Baetidae,0,TDS,0.05
US7/10,662501,9946057,3,1,Baetidae,0,pH,8.42
US7/10,662501,9946057,3,1,Baetidae,0,Chlorophyll,2.83
US7/10,662501,9946057,3,1,Baetidae,0,Cl-,1.66
US7/10,662501,9946057,3,1,Baetidae,0,DO,9.45
US7/10,662501,9946057,3,1,Baetidae,0,DO Sat,114.43
US7/10,662501,9946057,3,1,Baetidae,0,Turbidity,1.58
US7/10,662501,9946057,3,1,Baetidae,0,COD,10.1
US7/10,662501,9946057,3,1,Baetidae,0,Total N,1.3
US7/10,662501,9946057,3,1,Baetidae,0,Total P,0.5
US7/10,662501,9946057,3,1,Baetidae,0,NO3--N,0.23
US7/10,662501,9946057,3,1,Baetidae,0,NO2--N,0.015
US7/10,662501,9946057,3,1,Baetidae,0,NH4+-N,0.12
US7/10,662501,9946057,3,1,Baetidae,0,Type of watercourse,1
US7/10,662501,9946057,3,1,Baetidae,0,Forest,1
US7/10,662501,9946057,3,1,Baetidae,0,arable,1
US7/10,662501,9946057,3,1,Baetidae,0,residential,0
US7/10,662501,9946057,3,1,Baetidae,0,orchard,0
US7/10,662501,9946057,3,1,Baetidae,0,Main land use (field protocol),2
US7/10,662501,9946057,3,1,Baetidae,0,Shading,3
US7/10,662501,9946057,3,1,Baetidae,0,Abundance of macrophytes,0
US7/10,662501,9946057,3,1,Baetidae,0,Submerged aquatic macrophytes,0
US7/10,662501,9946057,3,1,Baetidae,0,Emerged aquatic macrophytes,0
US7/10,662501,9946057,3,1,Baetidae,0,Floating aquatic macrophytes,0
US7/10,662501,9946057,3,1,Baetidae,0,Main macrophytes,0
US7/10,662501,9946057,3,1,Baetidae,0,Water hyacinth,0
US7/10,662501,9946057,3,1,Baetidae,0,Valley form,4
US7/10,662501,9946057,3,1,Baetidae,0,Channel form,4
US7/10,662501,9946057,3,1,Baetidae,0,Variation in width,1
US7/10,662501,9946057,3,1,Baetidae,0,Floodplain width,12
US7/10,662501,9946057,3,1,Baetidae,0,Flood prone area width,9
US7/10,662501,9946057,3,1,Baetidae,0,Average stream width,5
US7/10,662501,9946057,3,1,Baetidae,0,erosion,1
US7/10,662501,9946057,3,1,Baetidae,0,curvature erosion,0
US7/10,662501,9946057,3,1,Baetidae,0,Width-erosion,0
US7/10,662501,9946057,3,1,Baetidae,0,Profile of the bank,1
US7/10,662501,9946057,3,1,Baetidae,0,Mean depth water body,0.3
US7/10,662501,9946057,3,1,Baetidae,0,Maximum depth water body,0.4
US7/10,662501,9946057,3,1,Baetidae,0,Variation in flow,3
US7/10,662501,9946057,3,1,Baetidae,0,Sludge layer,1
US7/10,662501,9946057,3,1,Baetidae,0,twigs,0
US7/10,662501,9946057,3,1,Baetidae,0,branch,1
US7/10,662501,9946057,3,1,Baetidae,0,logs,0
US7/10,662501,9946057,3,1,Baetidae,0,velocity,0.2
US7/10,662501,9946057,3,1,Baetidae,0,Pool/Riffle class,3
US7/10,662501,9946057,3,1,Baetidae,0,Bank Shape,3
US7/10,662501,9946057,3,1,Baetidae,0,Bank Slope,2
US7/10,662501,9946057,3,1,Baetidae,0,Bed Compaction,3
US7/10,662501,9946057,3,1,Baetidae,0,Sediment Matrix,4
US7/10,662501,9946057,3,1,Baetidae,0,Sediment Angularity,3
US7/10,662501,9946057,3,1,Baetidae,0,Boulder,1
US7/10,662501,9946057,3,1,Baetidae,0,Cobble,2
US7/10,662501,9946057,3,1,Baetidae,0,Gravel,2
US7/10,662501,9946057,3,1,Baetidae,0,Sand,0
US7/10,662501,9946057,3,1,Baetidae,0,Silt-clay,
US7/10,662501,9946057,3,1,Baetidae,0,Main Sediment Type,3
US7/10,662501,9946057,3,1,Baetidae,0,Landuse (Google),2
US7/10,662501,9946057,3,1,Baetidae,0,Elevation,154
US8/10,660727,9947422,1,1,Baetidae,1,Temperature,25.35
US8/10,660727,9947422,1,1,Baetidae,1,Conductivity,97.25
US8/10,660727,9947422,1,1,Baetidae,1,TDS,0.07
US8/10,660727,9947422,1,1,Baetidae,1,pH,7.32
US8/10,660727,9947422,1,1,Baetidae,1,Chlorophyll,2.25
US8/10,660727,9947422,1,1,Baetidae,1,Cl-,3.07
US8/10,660727,9947422,1,1,Baetidae,1,DO,6.59
US8/10,660727,9947422,1,1,Baetidae,1,DO Sat,80.18
US8/10,660727,9947422,1,1,Baetidae,1,Turbidity,6.38
US8/10,660727,9947422,1,1,Baetidae,1,COD,14.9
US8/10,660727,9947422,1,1,Baetidae,1,Total N,1.16
US8/10,660727,9947422,1,1,Baetidae,1,Total P,0.5
US8/10,660727,9947422,1,1,Baetidae,1,NO3--N,0.58
US8/10,660727,9947422,1,1,Baetidae,1,NO2--N,0.015
US8/10,660727,9947422,1,1,Baetidae,1,NH4+-N,0.13
US8/10,660727,9947422,1,1,Baetidae,1,Type of watercourse,1
US8/10,660727,9947422,1,1,Baetidae,1,Forest,1
US8/10,660727,9947422,1,1,Baetidae,1,arable,1
US8/10,660727,9947422,1,1,Baetidae,1,residential,1
US8/10,660727,9947422,1,1,Baetidae,1,orchard,0
US8/10,660727,9947422,1,1,Baetidae,1,Main land use (field protocol),2
US8/10,660727,9947422,1,1,Baetidae,1,Shading,3
US8/10,660727,9947422,1,1,Baetidae,1,Abundance of macrophytes,0
US8/10,660727,9947422,1,1,Baetidae,1,Submerged aquatic macrophytes,0
US8/10,660727,9947422,1,1,Baetidae,1,Emerged aquatic macrophytes,0
US8/10,660727,9947422,1,1,Baetidae,1,Floating aquatic macrophytes,0
US8/10,660727,9947422,1,1,Baetidae,1,Main macrophytes,0
US8/10,660727,9947422,1,1,Baetidae,1,Water hyacinth,0
US8/10,660727,9947422,1,1,Baetidae,1,Valley form,4
US8/10,660727,9947422,1,1,Baetidae,1,Channel form,4
US8/10,660727,9947422,1,1,Baetidae,1,Variation in width,4
US8/10,660727,9947422,1,1,Baetidae,1,Floodplain width,16
US8/10,660727,9947422,1,1,Baetidae,1,Flood prone area width,10
US8/10,660727,9947422,1,1,Baetidae,1,Average stream width,7
US8/10,660727,9947422,1,1,Baetidae,1,erosion,0
US8/10,660727,9947422,1,1,Baetidae,1,curvature erosion,0
US8/10,660727,9947422,1,1,Baetidae,1,Width-erosion,0
US8/10,660727,9947422,1,1,Baetidae,1,Profile of the bank,1
US8/10,660727,9947422,1,1,Baetidae,1,Mean depth water body,0.4
US8/10,660727,9947422,1,1,Baetidae,1,Maximum depth water body,0.7
US8/10,660727,9947422,1,1,Baetidae,1,Variation in flow,0
US8/10,660727,9947422,1,1,Baetidae,1,Sludge layer,1
US8/10,660727,9947422,1,1,Baetidae,1,twigs,1
US8/10,660727,9947422,1,1,Baetidae,1,branch,1
US8/10,660727,9947422,1,1,Baetidae,1,logs,2
US8/10,660727,9947422,1,1,Baetidae,1,velocity,0
US8/10,660727,9947422,1,1,Baetidae,1,Pool/Riffle class,2
US8/10,660727,9947422,1,1,Baetidae,1,Bank Shape,2
US8/10,660727,9947422,1,1,Baetidae,1,Bank Slope,3
US8/10,660727,9947422,1,1,Baetidae,1,Bed Compaction,3
US8/10,660727,9947422,1,1,Baetidae,1,Sediment Matrix,2
US8/10,660727,9947422,1,1,Baetidae,1,Sediment Angularity,5
US8/10,660727,9947422,1,1,Baetidae,1,Boulder,0
US8/10,660727,9947422,1,1,Baetidae,1,Cobble,1
US8/10,660727,9947422,1,1,Baetidae,1,Gravel,2
US8/10,660727,9947422,1,1,Baetidae,1,Sand,0
US8/10,660727,9947422,1,1,Baetidae,1,Silt-clay,
US8/10,660727,9947422,1,1,Baetidae,1,Main Sediment Type,3
US8/10,660727,9947422,1,1,Baetidae,1,Landuse (Google),3
US8/10,660727,9947422,1,1,Baetidae,1,Elevation,135
US9/10,660135,9951898,2,1,Baetidae,1,Temperature,25
US9/10,660135,9951898,2,1,Baetidae,1,Conductivity,125
US9/10,660135,9951898,2,1,Baetidae,1,TDS,0.08
US9/10,660135,9951898,2,1,Baetidae,1,pH,8.66
US9/10,660135,9951898,2,1,Baetidae,1,Chlorophyll,2.4
US9/10,660135,9951898,2,1,Baetidae,1,Cl-,3.4
US9/10,660135,9951898,2,1,Baetidae,1,DO,9.59
US9/10,660135,9951898,2,1,Baetidae,1,DO Sat,115.87
US9/10,660135,9951898,2,1,Baetidae,1,Turbidity,1.13
US9/10,660135,9951898,2,1,Baetidae,1,COD,60
US9/10,660135,9951898,2,1,Baetidae,1,Total N,1
US9/10,660135,9951898,2,1,Baetidae,1,Total P,0.5
US9/10,660135,9951898,2,1,Baetidae,1,NO3--N,0.23
US9/10,660135,9951898,2,1,Baetidae,1,NO2--N,0.015
